,ID Ticket,Fecha,Tipo,Categoría,ID Empleado,ID Agente,Severidad,Prioridad,Días Resolución,Satisfacción
17668,SDLTNR-3043921534,2020-03-31,Solicitud,Acceso/Login,953,35,2 - Normal,0 - Sin Asignar,0,4
17669,SDLTNR-3043968395,2020-05-17,Solicitud,Acceso/Login,1329,43,2 - Normal,0 - Sin Asignar,0,5
17670,SDLTNR-3043983979,2020-06-01,Solicitud,Acceso/Login,1597,49,2 - Normal,0 - Sin Asignar,0,5
17671,SDLTNR-3044008470,2020-06-26,Solicitud,Acceso/Login,57,4,2 - Normal,0 - Sin Asignar,0,4
17672,SDLTNR-3044037190,2020-07-25,Solicitud,Acceso/Login,539,41,2 - Normal,0 - Sin Asignar,0,4
17673,SDLTNR-3044039508,2020-07-27,Solicitud,Acceso/Login,1350,25,2 - Normal,0 - Sin Asignar,0,5
17674,SDLTNR-3044041155,2020-07-29,Solicitud,Acceso/Login,345,1,2 - Normal,0 - Sin Asignar,0,4
17675,SDLTNR-3044041490,2020-07-29,Solicitud,Acceso/Login,319,14,2 - Normal,0 - Sin Asignar,0,5
17676,SDLTNR-3044044221,2020-08-01,Solicitud,Acceso/Login,572,42,2 - Normal,0 - Sin Asignar,0,5
17677,SDLTNR-3044050552,2020-08-07,Solicitud,Acceso/Login,925,15,2 - Normal,0 - Sin Asignar,0,5
17678,SDLTNR-3044063836,2020-08-20,Solicitud,Acceso/Login,1463,28,2 - Normal,0 - Sin Asignar,0,5
17679,SDLTNR-3044086045,2020-09-12,Solicitud,Acceso/Login,1284,20,2 - Normal,0 - Sin Asignar,0,5
17680,SDLTNR-3044093941,2020-09-19,Solicitud,Acceso/Login,1954,19,2 - Normal,0 - Sin Asignar,0,4
17681,SDLTNR-3044144028,2020-11-09,Solicitud,Acceso/Login,1242,30,2 - Normal,0 - Sin Asignar,0,4
17682,SDLTNR-3044159766,2020-11-24,Solicitud,Acceso/Login,696,7,2 - Normal,0 - Sin Asignar,0,5
17683,SDLTNR-3044171686,2020-12-06,Solicitud,Acceso/Login,1088,46,2 - Normal,0 - Sin Asignar,0,5
17684,SDLTNR-3044172980,2020-12-07,Solicitud,Acceso/Login,1908,29,2 - Normal,0 - Sin Asignar,0,5
17685,SDLTNR-3044176436,2020-12-11,Solicitud,Acceso/Login,353,24,2 - Normal,0 - Sin Asignar,0,5
17686,SDLTNR-3044194859,2020-12-29,Solicitud,Acceso/Login,1145,28,2 - Normal,0 - Sin Asignar,0,4
17687,SDLTNR-3143894305,2020-03-04,Solicitud,Acceso/Login,1820,13,2 - Normal,0 - Sin Asignar,1,5
17688,SDLTNR-3143902099,2020-03-12,Solicitud,Acceso/Login,339,50,2 - Normal,0 - Sin Asignar,1,5
17689,SDLTNR-3143913185,2020-03-23,Solicitud,Acceso/Login,1578,41,4 - Crítico,0 - Sin Asignar,1,4
17690,SDLTNR-3143934721,2020-04-13,Solicitud,Acceso/Login,1802,7,2 - Normal,0 - Sin Asignar,1,5
17691,SDLTNR-3143988325,2020-06-06,Solicitud,Acceso/Login,1202,13,2 - Normal,0 - Sin Asignar,1,5
17692,SDLTNR-3144169083,2020-12-04,Solicitud,Acceso/Login,1668,50,2 - Normal,0 - Sin Asignar,1,4
17693,SDLTNR-3144171010,2020-12-06,Solicitud,Acceso/Login,871,50,2 - Normal,0 - Sin Asignar,1,5
17694,SDLTNR-3243860064,2020-01-30,Solicitud,Acceso/Login,836,30,2 - Normal,0 - Sin Asignar,2,4
17695,SDLTNR-3243905246,2020-03-15,Solicitud,Acceso/Login,394,32,2 - Normal,0 - Sin Asignar,2,5
17696,SDLTNR-3243983871,2020-06-01,Solicitud,Acceso/Login,1237,28,2 - Normal,0 - Sin Asignar,2,1
17697,SDLTNR-3244075881,2020-09-01,Solicitud,Acceso/Login,778,18,2 - Normal,0 - Sin Asignar,2,4
17698,SDLTNR-3244084733,2020-09-10,Solicitud,Acceso/Login,83,7,2 - Normal,0 - Sin Asignar,2,5
17699,SDLTNR-4043850077,2020-01-20,Solicitud,Acceso/Login,387,50,2 - Normal,0 - Sin Asignar,0,4
17700,SDLTNR-4043867320,2020-02-06,Solicitud,Acceso/Login,1262,3,2 - Normal,0 - Sin Asignar,0,1
17701,SDLTNR-4043869783,2020-02-08,Solicitud,Acceso/Login,938,37,2 - Normal,0 - Sin Asignar,0,4
17702,SDLTNR-4043870997,2020-02-09,Solicitud,Acceso/Login,909,49,2 - Normal,0 - Sin Asignar,0,5
17703,SDLTNR-4043918299,2020-03-28,Solicitud,Acceso/Login,499,32,2 - Normal,0 - Sin Asignar,0,4
17704,SDLTNR-4044035957,2020-07-23,Solicitud,Acceso/Login,1625,39,2 - Normal,0 - Sin Asignar,0,4
17705,SDLTNR-4044070323,2020-08-27,Solicitud,Acceso/Login,422,13,2 - Normal,0 - Sin Asignar,0,4
17706,SDLTNR-4044073839,2020-08-30,Solicitud,Acceso/Login,353,18,2 - Normal,0 - Sin Asignar,0,4
17707,SDLTNR-4044083057,2020-09-09,Solicitud,Acceso/Login,695,20,2 - Normal,0 - Sin Asignar,0,4
17708,SDLTNR-4044083334,2020-09-09,Solicitud,Acceso/Login,253,13,2 - Normal,0 - Sin Asignar,0,4
17709,SDLTNR-4044105322,2020-10-01,Solicitud,Acceso/Login,1412,3,2 - Normal,0 - Sin Asignar,0,1
17710,SDLTNR-4044106161,2020-10-02,Solicitud,Acceso/Login,236,1,2 - Normal,0 - Sin Asignar,0,4
17711,SDLTNR-4044109634,2020-10-05,Solicitud,Acceso/Login,43,46,2 - Normal,0 - Sin Asignar,0,5
17712,SDLTNR-4044131194,2020-10-27,Solicitud,Acceso/Login,1639,11,2 - Normal,0 - Sin Asignar,0,4
17713,SDLTNR-4044142599,2020-11-07,Solicitud,Acceso/Login,639,25,2 - Normal,0 - Sin Asignar,0,4
17714,SDLTNR-4044151194,2020-11-16,Solicitud,Acceso/Login,729,11,2 - Normal,0 - Sin Asignar,0,5
17715,SDLTNR-4044153699,2020-11-18,Solicitud,Acceso/Login,179,6,2 - Normal,0 - Sin Asignar,0,4
17716,SDLTNR-4044172042,2020-12-07,Solicitud,Acceso/Login,224,20,2 - Normal,0 - Sin Asignar,0,5
17717,SDLTNR-4144061301,2020-08-18,Solicitud,Acceso/Login,50,3,2 - Normal,0 - Sin Asignar,1,5
17718,SDLTNR-4144121911,2020-10-17,Solicitud,Acceso/Login,541,29,2 - Normal,0 - Sin Asignar,1,5
17719,SDLTNR-4243894154,2020-03-04,Solicitud,Acceso/Login,785,11,2 - Normal,0 - Sin Asignar,2,5
17720,SDLTNR-4243968369,2020-05-17,Solicitud,Acceso/Login,736,13,2 - Normal,0 - Sin Asignar,2,5
17721,SDLTNR-4244033326,2020-07-21,Solicitud,Acceso/Login,272,3,2 - Normal,0 - Sin Asignar,2,1
17722,SDLTNR-4244040123,2020-07-28,Solicitud,Acceso/Login,1452,1,2 - Normal,0 - Sin Asignar,2,5
17723,SDLTNR-4344064590,2020-08-21,Solicitud,Acceso/Login,1949,25,2 - Normal,0 - Sin Asignar,3,1
17724,SDLTNR-5043837491,2020-01-07,Solicitud,Acceso/Login,1189,14,2 - Normal,0 - Sin Asignar,0,4
17725,SDLTNR-5043839214,2020-01-09,Solicitud,Acceso/Login,1271,12,2 - Normal,0 - Sin Asignar,0,5
17726,SDLTNR-5043853223,2020-01-23,Solicitud,Acceso/Login,872,22,2 - Normal,0 - Sin Asignar,0,4
17727,SDLTNR-5043868187,2020-02-07,Solicitud,Acceso/Login,278,1,2 - Normal,0 - Sin Asignar,0,5
17728,SDLTNR-5043923005,2020-04-02,Solicitud,Acceso/Login,230,10,2 - Normal,0 - Sin Asignar,0,4
17729,SDLTNR-5043943375,2020-04-22,Solicitud,Acceso/Login,1227,23,2 - Normal,0 - Sin Asignar,0,4
17730,SDLTNR-5043990520,2020-06-08,Solicitud,Acceso/Login,112,25,2 - Normal,0 - Sin Asignar,0,4
17731,SDLTNR-5043992040,2020-06-10,Solicitud,Acceso/Login,1814,10,2 - Normal,0 - Sin Asignar,0,4
17732,SDLTNR-5044008863,2020-06-26,Solicitud,Acceso/Login,656,8,2 - Normal,0 - Sin Asignar,0,4
17733,SDLTNR-5044015510,2020-07-03,Solicitud,Acceso/Login,671,25,2 - Normal,0 - Sin Asignar,0,5
17734,SDLTNR-5044032898,2020-07-20,Solicitud,Acceso/Login,1999,28,2 - Normal,0 - Sin Asignar,0,5
17735,SDLTNR-5044056389,2020-08-13,Solicitud,Acceso/Login,18,13,2 - Normal,0 - Sin Asignar,0,5
17736,SDLTNR-5044060463,2020-08-17,Solicitud,Acceso/Login,886,24,2 - Normal,0 - Sin Asignar,0,4
17737,SDLTNR-5044068153,2020-08-25,Solicitud,Acceso/Login,605,11,2 - Normal,0 - Sin Asignar,0,5
17738,SDLTNR-5044078552,2020-09-04,Solicitud,Acceso/Login,1605,25,2 - Normal,0 - Sin Asignar,0,4
17739,SDLTNR-5044092264,2020-09-18,Solicitud,Acceso/Login,306,32,2 - Normal,0 - Sin Asignar,0,4
17740,SDLTNR-5044099083,2020-09-25,Solicitud,Acceso/Login,238,50,2 - Normal,0 - Sin Asignar,0,4
17741,SDLTNR-5044104176,2020-09-30,Solicitud,Acceso/Login,607,1,2 - Normal,0 - Sin Asignar,0,5
17742,SDLTNR-5044123047,2020-10-19,Solicitud,Acceso/Login,734,30,2 - Normal,0 - Sin Asignar,0,4
17743,SDLTNR-5044125774,2020-10-21,Solicitud,Acceso/Login,1337,27,2 - Normal,0 - Sin Asignar,0,1
17744,SDLTNR-5044141357,2020-11-06,Solicitud,Acceso/Login,115,3,2 - Normal,0 - Sin Asignar,0,5
17745,SDLTNR-5044169953,2020-12-04,Solicitud,Acceso/Login,685,29,2 - Normal,0 - Sin Asignar,0,5
17746,SDLTNR-5044196094,2020-12-31,Solicitud,Acceso/Login,1819,50,2 - Normal,0 - Sin Asignar,0,4
17747,SDLTNR-5143869017,2020-02-08,Solicitud,Acceso/Login,1281,50,2 - Normal,0 - Sin Asignar,1,5
17748,SDLTNR-5143871708,2020-02-10,Solicitud,Acceso/Login,580,7,2 - Normal,0 - Sin Asignar,1,4
17749,SDLTNR-5143914046,2020-03-24,Solicitud,Acceso/Login,434,50,2 - Normal,0 - Sin Asignar,1,5
17750,SDLTNR-5143964457,2020-05-13,Solicitud,Acceso/Login,935,14,2 - Normal,0 - Sin Asignar,1,5
17751,SDLTNR-5143995298,2020-06-13,Solicitud,Acceso/Login,1929,42,2 - Normal,0 - Sin Asignar,1,5
17752,SDLTNR-5144105051,2020-10-01,Solicitud,Acceso/Login,1985,50,2 - Normal,0 - Sin Asignar,1,4
17753,SDLTNR-5144174745,2020-12-09,Solicitud,Acceso/Login,1324,7,2 - Normal,0 - Sin Asignar,1,5
17754,SDLTNR-6043836674,2020-01-06,Solicitud,Acceso/Login,347,6,2 - Normal,0 - Sin Asignar,0,5
17755,SDLTNR-6043847529,2020-01-17,Solicitud,Acceso/Login,562,25,2 - Normal,0 - Sin Asignar,0,4
17756,SDLTNR-6043911129,2020-03-21,Solicitud,Acceso/Login,292,1,2 - Normal,0 - Sin Asignar,0,4
17757,SDLTNR-6043924887,2020-04-03,Solicitud,Acceso/Login,268,18,2 - Normal,0 - Sin Asignar,0,5
17758,SDLTNR-6043932034,2020-04-11,Solicitud,Acceso/Login,363,50,2 - Normal,0 - Sin Asignar,0,4
17759,SDLTNR-6043959148,2020-05-08,Solicitud,Acceso/Login,1144,41,2 - Normal,0 - Sin Asignar,0,5
17760,SDLTNR-6043980088,2020-05-29,Solicitud,Acceso/Login,458,10,2 - Normal,0 - Sin Asignar,0,5
17761,SDLTNR-6043983271,2020-06-01,Solicitud,Acceso/Login,1697,12,2 - Normal,0 - Sin Asignar,0,5
17762,SDLTNR-6043989485,2020-06-07,Solicitud,Acceso/Login,628,14,2 - Normal,0 - Sin Asignar,0,4
17763,SDLTNR-6043995203,2020-06-13,Solicitud,Acceso/Login,50,32,2 - Normal,0 - Sin Asignar,0,4
17764,SDLTNR-6044011267,2020-06-29,Solicitud,Acceso/Login,636,42,2 - Normal,0 - Sin Asignar,0,5
17765,SDLTNR-6044055961,2020-08-12,Solicitud,Acceso/Login,1956,39,2 - Normal,0 - Sin Asignar,0,5
17766,SDLTNR-6044063082,2020-08-20,Solicitud,Acceso/Login,1848,20,2 - Normal,0 - Sin Asignar,0,4
17767,SDLTNR-6044066630,2020-08-23,Solicitud,Acceso/Login,1733,16,2 - Normal,0 - Sin Asignar,0,4
17768,SDLTNR-6044069639,2020-08-26,Solicitud,Acceso/Login,1473,6,2 - Normal,0 - Sin Asignar,0,4
17769,SDLTNR-6044081248,2020-09-07,Solicitud,Acceso/Login,554,12,2 - Normal,0 - Sin Asignar,0,5
17770,SDLTNR-6044085583,2020-09-11,Solicitud,Acceso/Login,1578,5,2 - Normal,0 - Sin Asignar,0,5
17771,SDLTNR-6044123028,2020-10-19,Solicitud,Acceso/Login,982,40,2 - Normal,0 - Sin Asignar,0,4
17772,SDLTNR-6044124712,2020-10-20,Solicitud,Acceso/Login,1001,37,2 - Normal,0 - Sin Asignar,0,5
17773,SDLTNR-6044129522,2020-10-25,Solicitud,Acceso/Login,1682,35,2 - Normal,0 - Sin Asignar,0,5
17774,SDLTNR-6044139280,2020-11-04,Solicitud,Acceso/Login,1728,42,2 - Normal,0 - Sin Asignar,0,4
17775,SDLTNR-6044184976,2020-12-19,Solicitud,Acceso/Login,1557,39,2 - Normal,0 - Sin Asignar,0,5
17776,SDLTNR-6044195966,2020-12-30,Solicitud,Acceso/Login,166,39,2 - Normal,0 - Sin Asignar,0,4
17777,SDLTNR-6143837229,2020-01-07,Solicitud,Acceso/Login,722,32,2 - Normal,0 - Sin Asignar,1,1
17778,SDLTNR-6143881440,2020-02-20,Solicitud,Acceso/Login,1104,4,2 - Normal,0 - Sin Asignar,1,5
17779,SDLTNR-6143942561,2020-04-21,Solicitud,Acceso/Login,1146,25,2 - Normal,0 - Sin Asignar,1,5
17780,SDLTNR-6144038221,2020-07-26,Solicitud,Acceso/Login,582,32,2 - Normal,0 - Sin Asignar,1,4
17781,SDLTNR-6144080917,2020-09-06,Solicitud,Acceso/Login,1241,49,2 - Normal,0 - Sin Asignar,1,5
17782,SDLTNR-6144083906,2020-09-09,Solicitud,Acceso/Login,1100,19,2 - Normal,0 - Sin Asignar,1,1
17783,SDLTNR-6144138725,2020-11-03,Solicitud,Acceso/Login,1192,37,2 - Normal,0 - Sin Asignar,1,4
17784,SDLTNR-6243868987,2020-02-07,Solicitud,Acceso/Login,818,39,2 - Normal,0 - Sin Asignar,2,5
17785,SDLTNR-6243952957,2020-05-01,Solicitud,Acceso/Login,1035,19,2 - Normal,0 - Sin Asignar,2,5
17786,SDLTNR-6243979302,2020-05-28,Solicitud,Acceso/Login,1970,13,2 - Normal,0 - Sin Asignar,2,5
17787,SDLTNR-6244088946,2020-09-14,Solicitud,Acceso/Login,754,39,2 - Normal,0 - Sin Asignar,2,5
17788,SDLTNR-7043883158,2020-02-22,Solicitud,Acceso/Login,375,1,2 - Normal,0 - Sin Asignar,0,5
17789,SDLTNR-7043893450,2020-03-03,Solicitud,Acceso/Login,95,44,2 - Normal,0 - Sin Asignar,0,4
17790,SDLTNR-7043913344,2020-03-23,Solicitud,Acceso/Login,1404,13,2 - Normal,0 - Sin Asignar,0,4
17791,SDLTNR-7043937914,2020-04-16,Solicitud,Acceso/Login,701,29,2 - Normal,0 - Sin Asignar,0,5
17792,SDLTNR-7043971719,2020-05-20,Solicitud,Acceso/Login,1081,17,2 - Normal,0 - Sin Asignar,0,4
17793,SDLTNR-7043999387,2020-06-17,Solicitud,Acceso/Login,308,3,2 - Normal,0 - Sin Asignar,0,4
17794,SDLTNR-7044008693,2020-06-26,Solicitud,Acceso/Login,1929,36,2 - Normal,0 - Sin Asignar,0,5
17795,SDLTNR-7044017296,2020-07-05,Solicitud,Acceso/Login,659,22,2 - Normal,0 - Sin Asignar,0,4
17796,SDLTNR-7044021249,2020-07-09,Solicitud,Acceso/Login,1594,32,2 - Normal,0 - Sin Asignar,0,4
17797,SDLTNR-7044106893,2020-10-02,Solicitud,Acceso/Login,1399,8,2 - Normal,0 - Sin Asignar,0,4
17798,SDLTNR-7044108933,2020-10-04,Solicitud,Acceso/Login,383,9,2 - Normal,0 - Sin Asignar,0,1
17799,SDLTNR-7044116331,2020-10-12,Solicitud,Acceso/Login,1763,13,2 - Normal,0 - Sin Asignar,0,4
17800,SDLTNR-7044130733,2020-10-26,Solicitud,Acceso/Login,463,37,2 - Normal,0 - Sin Asignar,0,5
17801,SDLTNR-7044171187,2020-12-06,Solicitud,Acceso/Login,1768,41,2 - Normal,0 - Sin Asignar,0,5
17802,SDLTNR-7044175839,2020-12-10,Solicitud,Acceso/Login,1353,48,2 - Normal,0 - Sin Asignar,0,5
17803,SDLTNR-7044177412,2020-12-12,Solicitud,Acceso/Login,391,4,2 - Normal,0 - Sin Asignar,0,4
17804,SDLTNR-7044188232,2020-12-23,Solicitud,Acceso/Login,643,12,2 - Normal,0 - Sin Asignar,0,4
17805,SDLTNR-7044190626,2020-12-25,Solicitud,Acceso/Login,1352,46,2 - Normal,0 - Sin Asignar,0,5
17806,SDLTNR-7143833780,2020-01-03,Solicitud,Acceso/Login,1768,7,2 - Normal,0 - Sin Asignar,1,4
17807,SDLTNR-7143837213,2020-01-07,Solicitud,Acceso/Login,391,22,2 - Normal,0 - Sin Asignar,1,4
17808,SDLTNR-7143876833,2020-02-15,Solicitud,Acceso/Login,63,48,2 - Normal,0 - Sin Asignar,1,5
17809,SDLTNR-7143886679,2020-02-25,Solicitud,Acceso/Login,1667,6,2 - Normal,0 - Sin Asignar,1,4
17810,SDLTNR-7143921199,2020-03-31,Solicitud,Acceso/Login,609,1,2 - Normal,0 - Sin Asignar,1,5
17811,SDLTNR-7143927338,2020-04-06,Solicitud,Acceso/Login,1493,13,2 - Normal,0 - Sin Asignar,1,4
17812,SDLTNR-7143939174,2020-04-18,Solicitud,Acceso/Login,157,1,2 - Normal,0 - Sin Asignar,1,5
17813,SDLTNR-7143965183,2020-05-14,Solicitud,Acceso/Login,1668,1,2 - Normal,0 - Sin Asignar,1,4
17814,SDLTNR-7143987999,2020-06-05,Solicitud,Acceso/Login,1349,39,2 - Normal,0 - Sin Asignar,1,4
17815,SDLTNR-7144005386,2020-06-23,Solicitud,Acceso/Login,308,3,2 - Normal,0 - Sin Asignar,1,4
17816,SDLTNR-7144050954,2020-08-07,Solicitud,Acceso/Login,1525,9,2 - Normal,0 - Sin Asignar,1,1
17817,SDLTNR-7144127335,2020-10-23,Solicitud,Acceso/Login,983,13,2 - Normal,0 - Sin Asignar,1,4
17818,SDLTNR-7144128748,2020-10-24,Solicitud,Acceso/Login,404,7,2 - Normal,0 - Sin Asignar,1,4
17819,SDLTNR-7144165831,2020-11-30,Solicitud,Acceso/Login,523,18,2 - Normal,0 - Sin Asignar,1,5
17820,SDLTNR-7144189154,2020-12-24,Solicitud,Acceso/Login,965,1,2 - Normal,0 - Sin Asignar,1,5
17821,SDLTNR-7244005194,2020-06-23,Solicitud,Acceso/Login,349,1,2 - Normal,0 - Sin Asignar,2,4
17822,SDLTNR-7244142312,2020-11-07,Solicitud,Acceso/Login,1671,13,2 - Normal,0 - Sin Asignar,2,4
17823,SDLTNR-7244192613,2020-12-27,Solicitud,Acceso/Login,1861,6,2 - Normal,0 - Sin Asignar,2,5
17824,SDLTNR-8043860364,2020-01-30,Solicitud,Acceso/Login,466,13,2 - Normal,0 - Sin Asignar,0,4
17825,SDLTNR-8043861978,2020-01-31,Solicitud,Acceso/Login,1747,39,2 - Normal,0 - Sin Asignar,0,4
17826,SDLTNR-8043870263,2020-02-09,Solicitud,Acceso/Login,1716,2,2 - Normal,0 - Sin Asignar,0,5
17827,SDLTNR-8043877446,2020-02-16,Solicitud,Acceso/Login,1434,14,2 - Normal,0 - Sin Asignar,0,4
17828,SDLTNR-8043900580,2020-03-10,Solicitud,Acceso/Login,1518,25,2 - Normal,0 - Sin Asignar,0,5
17829,SDLTNR-8043902543,2020-03-12,Solicitud,Acceso/Login,1664,5,2 - Normal,0 - Sin Asignar,0,5
17830,SDLTNR-8043903956,2020-03-13,Solicitud,Acceso/Login,1145,9,2 - Normal,0 - Sin Asignar,0,4
17831,SDLTNR-8043907791,2020-03-17,Solicitud,Acceso/Login,639,37,2 - Normal,0 - Sin Asignar,0,4
17832,SDLTNR-8043920900,2020-03-30,Solicitud,Acceso/Login,1670,29,2 - Normal,0 - Sin Asignar,0,4
17833,SDLTNR-8043922868,2020-04-01,Solicitud,Acceso/Login,606,28,2 - Normal,0 - Sin Asignar,0,5
17834,SDLTNR-8043926285,2020-04-05,Solicitud,Acceso/Login,1578,22,2 - Normal,0 - Sin Asignar,0,5
17835,SDLTNR-8043954860,2020-05-03,Solicitud,Acceso/Login,686,28,2 - Normal,0 - Sin Asignar,0,4
17836,SDLTNR-8043980667,2020-05-29,Solicitud,Acceso/Login,6,16,2 - Normal,0 - Sin Asignar,0,4
17837,SDLTNR-8043992764,2020-06-10,Solicitud,Acceso/Login,1036,37,2 - Normal,0 - Sin Asignar,0,5
17838,SDLTNR-8044026480,2020-07-14,Solicitud,Acceso/Login,278,14,2 - Normal,0 - Sin Asignar,0,4
17839,SDLTNR-8044067201,2020-08-24,Solicitud,Acceso/Login,730,2,2 - Normal,0 - Sin Asignar,0,4
17840,SDLTNR-8044090678,2020-09-16,Solicitud,Acceso/Login,327,36,2 - Normal,0 - Sin Asignar,0,4
17841,SDLTNR-8044140658,2020-11-05,Solicitud,Acceso/Login,1085,46,2 - Normal,0 - Sin Asignar,0,5
17842,SDLTNR-8044144923,2020-11-09,Solicitud,Acceso/Login,102,39,2 - Normal,0 - Sin Asignar,0,4
17843,SDLTNR-8044174999,2020-12-09,Solicitud,Acceso/Login,909,49,2 - Normal,0 - Sin Asignar,0,4
17844,SDLTNR-8044192441,2020-12-27,Solicitud,Acceso/Login,1584,44,2 - Normal,0 - Sin Asignar,0,5
17845,SDLTNR-8143908475,2020-03-18,Solicitud,Acceso/Login,947,4,2 - Normal,0 - Sin Asignar,1,4
17846,SDLTNR-8143940215,2020-04-19,Solicitud,Acceso/Login,631,32,2 - Normal,0 - Sin Asignar,1,5
17847,SDLTNR-8144015579,2020-07-03,Solicitud,Acceso/Login,277,25,2 - Normal,0 - Sin Asignar,1,4
17848,SDLTNR-8144019787,2020-07-07,Solicitud,Acceso/Login,948,7,2 - Normal,0 - Sin Asignar,1,4
17849,SDLTNR-8144030082,2020-07-18,Solicitud,Acceso/Login,948,50,2 - Normal,0 - Sin Asignar,1,5
17850,SDLTNR-8144035671,2020-07-23,Solicitud,Acceso/Login,1817,46,2 - Normal,0 - Sin Asignar,1,5
17851,SDLTNR-8144090221,2020-09-16,Solicitud,Acceso/Login,982,22,2 - Normal,0 - Sin Asignar,1,1
17852,SDLTNR-8144160583,2020-11-25,Solicitud,Acceso/Login,1928,25,2 - Normal,0 - Sin Asignar,1,1
17853,SDLTNR-8244157348,2020-11-22,Solicitud,Acceso/Login,1974,3,2 - Normal,0 - Sin Asignar,2,1
17854,SDLTNR-8244169653,2020-12-04,Solicitud,Acceso/Login,1625,46,2 - Normal,0 - Sin Asignar,2,4
17855,SDLTNR-8343948489,2020-04-27,Solicitud,Acceso/Login,458,4,2 - Normal,0 - Sin Asignar,3,4
17856,SDLTNR-9043844903,2020-01-14,Solicitud,Acceso/Login,1020,49,2 - Normal,0 - Sin Asignar,0,5
17857,SDLTNR-9043888086,2020-02-27,Solicitud,Acceso/Login,1768,40,2 - Normal,0 - Sin Asignar,0,4
17858,SDLTNR-9043890344,2020-02-29,Solicitud,Acceso/Login,554,43,2 - Normal,0 - Sin Asignar,0,4
17859,SDLTNR-9043904658,2020-03-14,Solicitud,Acceso/Login,35,26,2 - Normal,0 - Sin Asignar,0,5
17860,SDLTNR-9043911804,2020-03-21,Solicitud,Acceso/Login,1040,8,2 - Normal,0 - Sin Asignar,0,5
17861,SDLTNR-9043937590,2020-04-16,Solicitud,Acceso/Login,519,25,2 - Normal,0 - Sin Asignar,0,5
17862,SDLTNR-9043967059,2020-05-16,Solicitud,Acceso/Login,565,50,2 - Normal,0 - Sin Asignar,0,4
17863,SDLTNR-9043983755,2020-06-01,Solicitud,Acceso/Login,1365,37,2 - Normal,0 - Sin Asignar,0,4
17864,SDLTNR-9043989930,2020-06-07,Solicitud,Acceso/Login,643,29,2 - Normal,0 - Sin Asignar,0,5
17865,SDLTNR-9044003320,2020-06-21,Solicitud,Acceso/Login,1512,33,2 - Normal,0 - Sin Asignar,0,5
17866,SDLTNR-9044008782,2020-06-26,Solicitud,Acceso/Login,1898,7,2 - Normal,0 - Sin Asignar,0,4
17867,SDLTNR-9044044426,2020-08-01,Solicitud,Acceso/Login,132,24,2 - Normal,0 - Sin Asignar,0,4
17868,SDLTNR-9044064352,2020-08-21,Solicitud,Acceso/Login,45,23,2 - Normal,0 - Sin Asignar,0,5
17869,SDLTNR-9044073254,2020-08-30,Solicitud,Acceso/Login,1555,12,2 - Normal,0 - Sin Asignar,0,4
17870,SDLTNR-9044085901,2020-09-11,Solicitud,Acceso/Login,320,39,2 - Normal,0 - Sin Asignar,0,5
17871,SDLTNR-9044096639,2020-09-22,Solicitud,Acceso/Login,1283,16,2 - Normal,0 - Sin Asignar,0,5
17872,SDLTNR-9044123526,2020-10-19,Solicitud,Acceso/Login,82,15,2 - Normal,0 - Sin Asignar,0,4
17873,SDLTNR-9044130665,2020-10-26,Solicitud,Acceso/Login,506,46,2 - Normal,0 - Sin Asignar,0,4
17874,SDLTNR-9044137612,2020-11-02,Solicitud,Acceso/Login,1031,26,2 - Normal,0 - Sin Asignar,0,4
17875,SDLTNR-9044147233,2020-11-12,Solicitud,Acceso/Login,803,32,2 - Normal,0 - Sin Asignar,0,1
17876,SDLTNR-9044170933,2020-12-05,Solicitud,Acceso/Login,1963,9,2 - Normal,0 - Sin Asignar,0,5
17877,SDLTNR-9044175612,2020-12-10,Solicitud,Acceso/Login,1941,6,2 - Normal,0 - Sin Asignar,0,1
17878,SDLTNR-9044176139,2020-12-11,Solicitud,Acceso/Login,23,1,2 - Normal,0 - Sin Asignar,0,4
17879,SDLTNR-9044179035,2020-12-14,Solicitud,Acceso/Login,1023,50,2 - Normal,0 - Sin Asignar,0,4
17880,SDLTNR-9044193812,2020-12-28,Solicitud,Acceso/Login,331,28,2 - Normal,0 - Sin Asignar,0,4
17881,SDLTNR-9143844442,2020-01-14,Solicitud,Acceso/Login,1494,4,2 - Normal,0 - Sin Asignar,1,4
17882,SDLTNR-9143933082,2020-04-12,Solicitud,Acceso/Login,1308,40,2 - Normal,0 - Sin Asignar,1,5
17883,SDLTNR-9143935931,2020-04-14,Solicitud,Acceso/Login,1133,39,2 - Normal,0 - Sin Asignar,1,4
17884,SDLTNR-9143936231,2020-04-15,Solicitud,Acceso/Login,393,22,2 - Normal,0 - Sin Asignar,1,4
17885,SDLTNR-9143955393,2020-05-04,Solicitud,Acceso/Login,1169,13,2 - Normal,0 - Sin Asignar,1,5
17886,SDLTNR-9143966900,2020-05-15,Solicitud,Acceso/Login,440,39,2 - Normal,0 - Sin Asignar,1,4
17887,SDLTNR-9144025935,2020-07-13,Solicitud,Acceso/Login,1423,39,2 - Normal,0 - Sin Asignar,1,4
17888,SDLTNR-9144053681,2020-08-10,Solicitud,Acceso/Login,978,6,2 - Normal,0 - Sin Asignar,1,4
17889,SDLTNR-9144118372,2020-10-14,Solicitud,Acceso/Login,457,13,2 - Normal,0 - Sin Asignar,1,4
17890,SDLTNR-9144150372,2020-11-15,Solicitud,Acceso/Login,137,23,2 - Normal,0 - Sin Asignar,1,4
